"","Column1","N_serie","Episode","Name","mean_sent"
"879",5974,17,"a man without honor","tyrion",0.321269802057843
"880",6049,18,"the prince of winterfell","jon",0
"881",6051,18,"the prince of winterfell","jon",0
"882",6053,18,"the prince of winterfell","jon",-0.5
"883",6150,18,"the prince of winterfell","jon",-0.353553390593274
"884",6152,18,"the prince of winterfell","jon",0
"885",6154,18,"the prince of winterfell","jon",0
"886",6158,18,"the prince of winterfell","tyrion",0.8
"887",6159,18,"the prince of winterfell","tyrion",0.25
"888",6161,18,"the prince of winterfell","tyrion",0.204124145231932
"889",6163,18,"the prince of winterfell","tyrion",-0.223606797749979
"890",6165,18,"the prince of winterfell","tyrion",0.5
"891",6166,18,"the prince of winterfell","tyrion",0
"892",6168,18,"the prince of winterfell","tyrion",-0.25
"893",6170,18,"the prince of winterfell","tyrion",0.156524758424985
"894",6171,18,"the prince of winterfell","tyrion",0
"895",6173,18,"the prince of winterfell","tyrion",-0.0377964473009227
"896",6176,18,"the prince of winterfell","tyrion",0.335410196624968
"897",6178,18,"the prince of winterfell","tyrion",0
"898",6180,18,"the prince of winterfell","tyrion",0
"899",6185,18,"the prince of winterfell","tyrion",0.252357307257618
"900",6191,18,"the prince of winterfell","tyrion",-0.883883476483184
"901",6245,18,"the prince of winterfell","tyrion",0.353553390593274
"902",6246,18,"the prince of winterfell","cersei",0
"903",6247,18,"the prince of winterfell","tyrion",0.111803398874989
"904",6248,18,"the prince of winterfell","cersei",0
"905",6249,18,"the prince of winterfell","tyrion",0.104257207028537
"906",6250,18,"the prince of winterfell","cersei",0.25
"907",6251,18,"the prince of winterfell","tyrion",-0.4
"908",6252,18,"the prince of winterfell","cersei",0.8
"909",6253,18,"the prince of winterfell","tyrion",0
"910",6254,18,"the prince of winterfell","cersei",0.264575131106459
"911",6255,18,"the prince of winterfell","tyrion",-0.2
"912",6256,18,"the prince of winterfell","cersei",-0.707106781186547
"913",6257,18,"the prince of winterfell","tyrion",0.25
"914",6258,18,"the prince of winterfell","cersei",-0.265165042944955
"915",6259,18,"the prince of winterfell","tyrion",0.21242645786248
"916",6260,18,"the prince of winterfell","cersei",-0.288675134594813
"917",6261,18,"the prince of winterfell","tyrion",0
"918",6262,18,"the prince of winterfell","cersei",-0.25
"919",6263,18,"the prince of winterfell","tyrion",0
"920",6264,18,"the prince of winterfell","cersei",-0.303108891324554
"921",6265,18,"the prince of winterfell","tyrion",0
"922",6266,18,"the prince of winterfell","tyrion",0.75
"923",6267,18,"the prince of winterfell","cersei",0.75
"924",6268,18,"the prince of winterfell","tyrion",0.75
"925",6269,18,"the prince of winterfell","cersei",-0.141421356237309
"926",6270,18,"the prince of winterfell","tyrion",0.461880215351701
"927",6271,18,"the prince of winterfell","cersei",0.499639870306604
"928",6272,18,"the prince of winterfell","tyrion",0
"929",6273,18,"the prince of winterfell","cersei",-0.85
"930",6274,18,"the prince of winterfell","tyrion",-0.5
"931",6275,18,"the prince of winterfell","cersei",0.33203915431768
"932",6276,18,"the prince of winterfell","tyrion",0
"933",6277,18,"the prince of winterfell","cersei",-0.15808955592419
"934",6278,18,"the prince of winterfell","tyrion",-0.375
"935",6279,18,"the prince of winterfell","cersei",0.346410161513775
"936",6280,18,"the prince of winterfell","tyrion",0
"937",6281,18,"the prince of winterfell","cersei",-0.0628618557093712
"938",6282,18,"the prince of winterfell","tyrion",0.25
"939",6283,18,"the prince of winterfell","cersei",-0.0316227766016838
"940",6284,18,"the prince of winterfell","tyrion",-0.375
"941",6285,18,"the prince of winterfell","tyrion",0.883883476483184
"942",6287,18,"the prince of winterfell","tyrion",0
"943",6288,18,"the prince of winterfell","tyrion",0.0970725343394151
"944",6289,18,"the prince of winterfell","cersei",0
"945",6290,18,"the prince of winterfell","tyrion",0
"946",6292,18,"the prince of winterfell","tyrion",0.75
"947",6294,18,"the prince of winterfell","tyrion",0.25
"948",6296,18,"the prince of winterfell","tyrion",-0.433012701892219
"949",6298,18,"the prince of winterfell","tyrion",-0.156524758424985
"950",6300,18,"the prince of winterfell","tyrion",0.75
"951",6374,18,"the prince of winterfell","tyrion",0.0416025147168922
"952",6376,18,"the prince of winterfell","tyrion",1.14145270848787
"953",6378,18,"the prince of winterfell","tyrion",-0.577350269189626
"954",6380,18,"the prince of winterfell","tyrion",1.02062072615966
"955",6382,18,"the prince of winterfell","tyrion",0.963809406173529
"956",6384,18,"the prince of winterfell","tyrion",0
"957",6386,18,"the prince of winterfell","tyrion",-0.0848874687627165
"958",6388,18,"the prince of winterfell","tyrion",-0.1625
"959",6390,18,"the prince of winterfell","tyrion",0
"960",6392,18,"the prince of winterfell","tyrion",-0.0944911182523068
"961",6394,18,"the prince of winterfell","tyrion",-1.34263422668524
"962",6396,18,"the prince of winterfell","tyrion",0
"963",6398,18,"the prince of winterfell","tyrion",-0.0670820393249937
"964",6400,18,"the prince of winterfell","tyrion",0.4
"965",6442,19,"blackwater","tyrion",-0.466666666666667
"966",6444,19,"blackwater","tyrion",-0.0577350269189626
"967",6446,19,"blackwater","tyrion",-0.577350269189626
"968",6449,19,"blackwater","cersei",0.45
"969",6451,19,"blackwater","cersei",0
"970",6453,19,"blackwater","cersei",0
"971",6455,19,"blackwater","cersei",0.814080630359962
"972",6487,19,"blackwater","tyrion",0
"973",6489,19,"blackwater","tyrion",0.28347335475692
"974",6491,19,"blackwater","tyrion",0
"975",6493,19,"blackwater","tyrion",-0.601040764008565
"976",6496,19,"blackwater","tyrion",0
"977",6498,19,"blackwater","tyrion",-0.265165042944955
"978",6500,19,"blackwater","tyrion",0
"979",6502,19,"blackwater","tyrion",0
"980",6504,19,"blackwater","tyrion",-0.306186217847897
"981",6506,19,"blackwater","tyrion",0.223606797749979
"982",6508,19,"blackwater","tyrion",0
"983",6513,19,"blackwater","tyrion",-0.125
"984",6515,19,"blackwater","tyrion",-0.144337567297406
"985",6517,19,"blackwater","tyrion",0.0612372435695795
"986",6520,19,"blackwater","tyrion",0.8
"987",6522,19,"blackwater","tyrion",-0.0447213595499958
"988",6524,19,"blackwater","tyrion",0.581377674149945
"989",6526,19,"blackwater","tyrion",0
"990",6528,19,"blackwater","tyrion",0.597670477771824
"991",6531,19,"blackwater","tyrion",0.5
"992",6534,19,"blackwater","tyrion",0
"993",6536,19,"blackwater","tyrion",0.433012701892219
"994",6551,19,"blackwater","tyrion",0
"995",6555,19,"blackwater","tyrion",0.06
"996",6558,19,"blackwater","tyrion",0.142302494707577
"997",6569,19,"blackwater","cersei",0
"998",6570,19,"blackwater","cersei",0.0150755672288882
"999",6572,19,"blackwater","cersei",-0.212132034355964
"1000",6574,19,"blackwater","cersei",0.0707106781186548
"1001",6575,19,"blackwater","cersei",-0.25
"1002",6577,19,"blackwater","cersei",-0.188982236504614
"1003",6579,19,"blackwater","cersei",-0.144337567297406
"1004",6580,19,"blackwater","cersei",-0.120267558860591
"1005",6582,19,"blackwater","cersei",-0.625
"1006",6584,19,"blackwater","tyrion",0
"1007",6588,19,"blackwater","tyrion",0.707106781186547
"1008",6591,19,"blackwater","tyrion",0.707106781186547
"1009",6613,19,"blackwater","cersei",0.025
"1010",6615,19,"blackwater","cersei",0.75
"1011",6617,19,"blackwater","cersei",0.1
"1012",6619,19,"blackwater","cersei",0
"1013",6621,19,"blackwater","cersei",0
"1014",6623,19,"blackwater","cersei",0
"1015",6625,19,"blackwater","cersei",0.213730309411862
"1016",6627,19,"blackwater","cersei",0.519615242270663
"1017",6628,19,"blackwater","cersei",0
"1018",6629,19,"blackwater","cersei",0
"1019",6630,19,"blackwater","cersei",0.288675134594813
"1020",6631,19,"blackwater","cersei",-0.150755672288882
"1021",6633,19,"blackwater","cersei",0.460817687569033
"1022",6635,19,"blackwater","cersei",0.250185116648838
"1023",6636,19,"blackwater","cersei",0.245373864405591
"1024",6637,19,"blackwater","cersei",0.171498585142509
"1025",6639,19,"blackwater","tyrion",0
"1026",6641,19,"blackwater","tyrion",-0.176776695296637
"1027",6644,19,"blackwater","tyrion",0.206155281280883
"1028",6660,19,"blackwater","cersei",0.335410196624968
"1029",6661,19,"blackwater","cersei",0.75
"1030",6662,19,"blackwater","cersei",-0.126491106406735
"1031",6663,19,"blackwater","cersei",0.982707629823991
"1032",6665,19,"blackwater","cersei",-0.176776695296637
"1033",6666,19,"blackwater","cersei",0
"1034",6667,19,"blackwater","cersei",0.6
"1035",6669,19,"blackwater","cersei",0.44744645862196
"1036",6671,19,"blackwater","cersei",0
"1037",6674,19,"blackwater","cersei",0
"1038",6676,19,"blackwater","cersei",0
"1039",6678,19,"blackwater","cersei",0
"1040",6680,19,"blackwater","cersei",0
"1041",6682,19,"blackwater","cersei",0
"1042",6684,19,"blackwater","cersei",-0.340168025708305
"1043",6686,19,"blackwater","cersei",0
"1044",6687,19,"blackwater","cersei",0.341121146168977
"1045",6694,19,"blackwater","tyrion",0.204124145231932
"1046",6696,19,"blackwater","tyrion",-0.433012701892219
"1047",6699,19,"blackwater","tyrion",0.0316227766016838
"1048",6711,19,"blackwater","tyrion",0.176776695296637
"1049",6713,19,"blackwater","tyrion",-0.28347335475692
"1050",6725,19,"blackwater","tyrion",-0.5
"1051",6728,19,"blackwater","tyrion",0.025
"1052",6730,19,"blackwater","tyrion",-0.353553390593274
"1053",6732,19,"blackwater","tyrion",-0.41845449772546
"1054",6734,19,"blackwater","tyrion",-0.102062072615966
"1055",6736,19,"blackwater","cersei",0
"1056",6738,19,"blackwater","cersei",0.707106781186547
"1057",6763,19,"blackwater","tyrion",-0.75
"1058",6766,19,"blackwater","tyrion",-0.707106781186547
"1059",6767,19,"blackwater","cersei",0.866025403784439
"1060",6769,19,"blackwater","cersei",-0.202465571622209
"1061",6771,19,"blackwater","cersei",0.305085107923876
"1062",6773,19,"blackwater","cersei",0.353553390593274
"1063",6775,19,"blackwater","cersei",-0.25
"1064",6778,19,"blackwater","cersei",-0.230660284112083
"1065",6779,19,"blackwater","cersei",0.204124145231932
"1066",6780,19,"blackwater","cersei",0.491353814911995
"1067",6781,19,"blackwater","cersei",1.125
"1068",6785,19,"blackwater","cersei",0
"1069",6788,19,"blackwater","tyrion",0
"1070",6789,20,"valar morghulis","tyrion",0.284604989415154
"1071",6792,20,"valar morghulis","tyrion",0
"1072",6794,20,"valar morghulis","tyrion",0
"1073",6808,20,"valar morghulis","cersei",-0.404145188432738
"1074",6984,20,"valar morghulis","tyrion",0
"1075",6986,20,"valar morghulis","tyrion",0.0577350269189626
"1076",6988,20,"valar morghulis","tyrion",0
"1077",6990,20,"valar morghulis","tyrion",-0.113389341902768
"1078",6992,20,"valar morghulis","tyrion",0.624037720753383
"1079",6994,20,"valar morghulis","tyrion",0
"1080",6996,20,"valar morghulis","tyrion",0.113389341902768
"1081",7001,20,"valar morghulis","tyrion",0.530330085889911
"1082",7004,20,"valar morghulis","tyrion",0
"1083",7007,20,"valar morghulis","tyrion",0
"1084",7009,20,"valar morghulis","tyrion",-0.25
"1085",7011,20,"valar morghulis","tyrion",-0.3
"1086",7013,20,"valar morghulis","tyrion",-0.25
"1087",7015,20,"valar morghulis","tyrion",0
"1088",7017,20,"valar morghulis","tyrion",0
"1089",7019,20,"valar morghulis","tyrion",0.208012573584461
"1090",7094,20,"valar morghulis","jon",0
"1091",7095,20,"valar morghulis","jon",-0.510252038562457
"1092",7097,20,"valar morghulis","jon",-0.4
"1093",7158,21,"valar dohaeris","jon",0
"1094",7160,21,"valar dohaeris","jon",0.577350269189626
"1095",7166,21,"valar dohaeris","jon",0
"1096",7173,21,"valar dohaeris","jon",0.120604537831105
"1097",7175,21,"valar dohaeris","jon",0
"1098",7176,21,"valar dohaeris","jon",1
"1099",7186,21,"valar dohaeris","jon",0
"1100",7188,21,"valar dohaeris","jon",0.125
"1101",7190,21,"valar dohaeris","jon",-0.5
"1102",7192,21,"valar dohaeris","jon",0.353553390593274
"1103",7194,21,"valar dohaeris","jon",-0.163299316185545
"1104",7196,21,"valar dohaeris","jon",0.2
"1105",7198,21,"valar dohaeris","jon",-0.298481002897855
"1106",7212,21,"valar dohaeris","tyrion",0
"1107",7213,21,"valar dohaeris","cersei",0
"1108",7214,21,"valar dohaeris","tyrion",0
"1109",7215,21,"valar dohaeris","cersei",0.461880215351701
"1110",7216,21,"valar dohaeris","tyrion",0
"1111",7217,21,"valar dohaeris","cersei",-0.434659143960611
"1112",7218,21,"valar dohaeris","tyrion",0
"1113",7219,21,"valar dohaeris","cersei",-0.0404145188432738
"1114",7220,21,"valar dohaeris","tyrion",0
"1115",7221,21,"valar dohaeris","cersei",-0.472455591261534
"1116",7222,21,"valar dohaeris","tyrion",-0.5
"1117",7223,21,"valar dohaeris","cersei",-0.0530330085889911
"1118",7224,21,"valar dohaeris","tyrion",-0.265361388801511
"1119",7225,21,"valar dohaeris","cersei",0.133333333333333
"1120",7226,21,"valar dohaeris","tyrion",0.734977759998429
"1121",7227,21,"valar dohaeris","cersei",0
"1122",7228,21,"valar dohaeris","tyrion",0
"1123",7229,21,"valar dohaeris","cersei",0.482418151324422
"1124",7230,21,"valar dohaeris","tyrion",1.06424899620621
"1125",7231,21,"valar dohaeris","cersei",-0.433012701892219
"1126",7232,21,"valar dohaeris","tyrion",0.707106781186547
"1127",7233,21,"valar dohaeris","cersei",0
"1128",7234,21,"valar dohaeris","tyrion",0
"1129",7235,21,"valar dohaeris","cersei",-0.0944911182523068
"1130",7236,21,"valar dohaeris","tyrion",-0.111803398874989
"1131",7237,21,"valar dohaeris","cersei",0
"1132",7238,21,"valar dohaeris","tyrion",0.025
"1133",7239,21,"valar dohaeris","cersei",0
"1134",7240,21,"valar dohaeris","tyrion",-0.636396103067893
"1135",7241,21,"valar dohaeris","cersei",0.5
"1136",7242,21,"valar dohaeris","tyrion",-0.375
"1137",7243,21,"valar dohaeris","cersei",-0.491934955049954
"1138",7244,21,"valar dohaeris","tyrion",-0.636396103067893
"1139",7245,21,"valar dohaeris","cersei",0.670820393249937
"1140",7246,21,"valar dohaeris","tyrion",0.433012701892219
"1141",7257,21,"valar dohaeris","tyrion",0
"1142",7259,21,"valar dohaeris","tyrion",0.635085296108588
"1143",7261,21,"valar dohaeris","tyrion",0.0333333333333333
"1144",7263,21,"valar dohaeris","tyrion",0
"1145",7265,21,"valar dohaeris","tyrion",0.565685424949238
"1146",7267,21,"valar dohaeris","tyrion",0
"1147",7269,21,"valar dohaeris","tyrion",0
"1148",7271,21,"valar dohaeris","tyrion",0
"1149",7324,21,"valar dohaeris","tyrion",0.203333333333333
"1150",7326,21,"valar dohaeris","tyrion",0.490747728811182
"1151",7328,21,"valar dohaeris","tyrion",0
"1152",7330,21,"valar dohaeris","tyrion",-0.577350269189626
"1153",7332,21,"valar dohaeris","tyrion",0.169774937525433
"1154",7334,21,"valar dohaeris","tyrion",-0.317901384587392
"1155",7336,21,"valar dohaeris","tyrion",0.33
"1156",7338,21,"valar dohaeris","tyrion",0.565685424949238
"1157",7340,21,"valar dohaeris","tyrion",0
"1158",7435,21,"valar dohaeris","cersei",0.302371578407382
"1159",7441,21,"valar dohaeris","cersei",0.0917662935482247
"1160",7445,21,"valar dohaeris","cersei",-0.220239104515739
"1161",7447,21,"valar dohaeris","cersei",0.571547606649408
"1162",7450,21,"valar dohaeris","cersei",0
"1163",7495,22,"dark wings dark words","jon",0
"1164",7496,22,"dark wings dark words","jon",0
"1165",7581,22,"dark wings dark words","cersei",0.65
"1166",7585,22,"dark wings dark words","cersei",0.0790569415042095
"1167",7586,22,"dark wings dark words","cersei",0
"1168",7588,22,"dark wings dark words","cersei",0
"1169",7590,22,"dark wings dark words","cersei",1.11803398874989
"1170",7592,22,"dark wings dark words","cersei",0.075
"1171",7594,22,"dark wings dark words","cersei",-0.25
"1172",7596,22,"dark wings dark words","cersei",0.0117851130197758
"1173",7598,22,"dark wings dark words","cersei",0
"1174",7691,22,"dark wings dark words","jon",0.8
"1175",7693,22,"dark wings dark words","jon",1
"1176",7695,22,"dark wings dark words","jon",0.433012701892219
"1177",7697,22,"dark wings dark words","jon",0
"1178",7700,22,"dark wings dark words","jon",-0.75
"1179",7788,22,"dark wings dark words","tyrion",0
"1180",7790,22,"dark wings dark words","tyrion",0
"1181",7792,22,"dark wings dark words","tyrion",-0.89489291724392
"1182",7793,22,"dark wings dark words","tyrion",0.0353553390593274
"1183",7795,22,"dark wings dark words","tyrion",0.565685424949238
"1184",7797,22,"dark wings dark words","tyrion",0
"1185",7799,22,"dark wings dark words","tyrion",0
"1186",7801,22,"dark wings dark words","tyrion",0.461880215351701
"1187",7803,22,"dark wings dark words","tyrion",0.734846922834954
"1188",7804,22,"dark wings dark words","tyrion",0
"1189",7806,22,"dark wings dark words","tyrion",0.350017856687341
"1190",7808,22,"dark wings dark words","tyrion",-0.25
"1191",7810,22,"dark wings dark words","tyrion",0.133333333333333
"1192",7812,22,"dark wings dark words","tyrion",1.00101766399818
"1193",7814,22,"dark wings dark words","tyrion",0.23094010767585
"1194",7816,22,"dark wings dark words","tyrion",0
"1195",7818,22,"dark wings dark words","tyrion",-1.25
"1196",7820,22,"dark wings dark words","tyrion",0.565685424949238
"1197",7822,22,"dark wings dark words","tyrion",-0.282842712474619
"1198",7823,22,"dark wings dark words","tyrion",-0.5
"1199",8003,23,"walk of punishment","tyrion",1.0400628679223
"1200",8014,23,"walk of punishment","tyrion",-0.285572430222572
"1201",8016,23,"walk of punishment","tyrion",0.707106781186547
"1202",8018,23,"walk of punishment","tyrion",0.597670477771824
"1203",8019,23,"walk of punishment","cersei",-0.2
"1204",8095,23,"walk of punishment","jon",0
"1205",8099,23,"walk of punishment","jon",0
"1206",8102,23,"walk of punishment","jon",0
"1207",8230,23,"walk of punishment","tyrion",0
"1208",8232,23,"walk of punishment","tyrion",-1
"1209",8235,23,"walk of punishment","tyrion",0
"1210",8238,23,"walk of punishment","tyrion",-0.779422863405995
"1211",8240,23,"walk of punishment","tyrion",0.577350269189626
"1212",8242,23,"walk of punishment","tyrion",-0.375
"1213",8244,23,"walk of punishment","tyrion",-1
"1214",8246,23,"walk of punishment","tyrion",0
"1215",8248,23,"walk of punishment","tyrion",0.4
"1216",8250,23,"walk of punishment","tyrion",0.604743156814764
"1217",8252,23,"walk of punishment","tyrion",0.530330085889911
"1218",8254,23,"walk of punishment","tyrion",0.734846922834954
"1219",8257,23,"walk of punishment","tyrion",-0.275
"1220",8259,23,"walk of punishment","tyrion",0
"1221",8261,23,"walk of punishment","tyrion",0.357770876399966
"1222",8263,23,"walk of punishment","tyrion",0
"1223",8265,23,"walk of punishment","tyrion",0.648181216087669
"1224",8267,23,"walk of punishment","tyrion",0.335410196624968
"1225",8270,23,"walk of punishment","tyrion",-0.3
"1226",8271,23,"walk of punishment","tyrion",-0.397994974842648
"1227",8273,23,"walk of punishment","tyrion",0.38829013735766
"1228",8275,23,"walk of punishment","tyrion",-0.0530330085889911
"1229",8276,23,"walk of punishment","tyrion",0
"1230",8278,23,"walk of punishment","tyrion",0.293987366103667
"1231",8280,23,"walk of punishment","tyrion",0
"1232",8282,23,"walk of punishment","tyrion",-0.530330085889911
"1233",8284,23,"walk of punishment","tyrion",-0.123743686707646
"1234",8286,23,"walk of punishment","tyrion",-0.377964473009227
"1235",8288,23,"walk of punishment","tyrion",0.482418151324422
"1236",8290,23,"walk of punishment","tyrion",0
"1237",8292,23,"walk of punishment","tyrion",-0.265361388801511
"1238",8293,23,"walk of punishment","tyrion",0.0566946709513841
"1239",8295,23,"walk of punishment","tyrion",1.01192885125388
"1240",8296,23,"walk of punishment","tyrion",0.223606797749979
"1241",8298,23,"walk of punishment","tyrion",0
"1242",8301,23,"walk of punishment","tyrion",0
"1243",8304,23,"walk of punishment","tyrion",0
"1244",8306,23,"walk of punishment","tyrion",0.288675134594813
"1245",8309,23,"walk of punishment","tyrion",0
"1246",8311,23,"walk of punishment","tyrion",-0.375
"1247",8312,23,"walk of punishment","tyrion",0
"1248",8313,23,"walk of punishment","tyrion",0
"1249",8380,24,"and now his watch is ended","tyrion",0.625
"1250",8382,24,"and now his watch is ended","tyrion",-0.335410196624968
"1251",8384,24,"and now his watch is ended","tyrion",0.0424264068711928
"1252",8386,24,"and now his watch is ended","tyrion",-0.25
"1253",8388,24,"and now his watch is ended","tyrion",0
"1254",8390,24,"and now his watch is ended","tyrion",0
"1255",8392,24,"and now his watch is ended","tyrion",0.0277350098112615
"1256",8395,24,"and now his watch is ended","tyrion",0
"1257",8462,24,"and now his watch is ended","cersei",0.755928946018454
"1258",8464,24,"and now his watch is ended","cersei",0.353553390593274
"1259",8468,24,"and now his watch is ended","cersei",-0.734846922834954
"1260",8473,24,"and now his watch is ended","cersei",0.8
"1261",8475,24,"and now his watch is ended","cersei",0
"1262",8477,24,"and now his watch is ended","cersei",-0.111803398874989
"1263",8479,24,"and now his watch is ended","cersei",-0.204124145231932
"1264",8481,24,"and now his watch is ended","cersei",-0.0166666666666666
"1265",8484,24,"and now his watch is ended","cersei",0
"1266",8486,24,"and now his watch is ended","cersei",0.2
"1267",8492,24,"and now his watch is ended","cersei",-0.176776695296637
"1268",8544,24,"and now his watch is ended","cersei",0.565685424949238
"1269",8546,24,"and now his watch is ended","cersei",0
"1270",8548,24,"and now his watch is ended","cersei",-0.353553390593274
"1271",8550,24,"and now his watch is ended","cersei",0
"1272",8553,24,"and now his watch is ended","cersei",0.8
"1273",8555,24,"and now his watch is ended","cersei",1.21078001110611
"1274",8557,24,"and now his watch is ended","cersei",-0.530330085889911
"1275",8559,24,"and now his watch is ended","cersei",-0.491934955049954
"1276",8561,24,"and now his watch is ended","cersei",0.05
"1277",8747,25,"kissed by fire","jon",-0.527644853011086
"1278",8749,25,"kissed by fire","jon",0
"1279",8752,25,"kissed by fire","jon",0
"1280",8755,25,"kissed by fire","jon",-0.176776695296637
"1281",8757,25,"kissed by fire","jon",0
"1282",8760,25,"kissed by fire","jon",-0.433012701892219
"1283",8765,25,"kissed by fire","jon",0
"1284",8767,25,"kissed by fire","jon",0.530330085889911
"1285",8769,25,"kissed by fire","jon",0
"1286",8771,25,"kissed by fire","jon",0
"1287",8772,25,"kissed by fire","jon",-0.4
"1288",8774,25,"kissed by fire","jon",0
"1289",8777,25,"kissed by fire","jon",0
"1290",8781,25,"kissed by fire","jon",0.288675134594813
"1291",8783,25,"kissed by fire","jon",0.353553390593274
"1292",8785,25,"kissed by fire","jon",0
"1293",8787,25,"kissed by fire","jon",0
"1294",8789,25,"kissed by fire","jon",0
"1295",8791,25,"kissed by fire","jon",0.283333333333333
"1296",8835,25,"kissed by fire","cersei",0
"1297",8837,25,"kissed by fire","cersei",0.8
"1298",8839,25,"kissed by fire","cersei",0.533333333333333
"1299",8841,25,"kissed by fire","cersei",0.782623792124926
"1300",8843,25,"kissed by fire","cersei",0.573539334676404
"1301",8845,25,"kissed by fire","cersei",0.67175144212722
"1302",8850,25,"kissed by fire","tyrion",0.176776695296637
"1303",8852,25,"kissed by fire","tyrion",0.111803398874989
"1304",8854,25,"kissed by fire","tyrion",0.163299316185545
"1305",8856,25,"kissed by fire","tyrion",1
"1306",8858,25,"kissed by fire","tyrion",0.25
"1307",8860,25,"kissed by fire","tyrion",-0.288675134594813
"1308",8862,25,"kissed by fire","tyrion",0.7
"1309",8864,25,"kissed by fire","tyrion",0.670820393249937
"1310",8866,25,"kissed by fire","tyrion",0
"1311",8869,25,"kissed by fire","tyrion",0
"1312",8871,25,"kissed by fire","tyrion",1.55884572681199
"1313",8873,25,"kissed by fire","tyrion",0
"1314",9126,25,"kissed by fire","tyrion",0
"1315",9128,25,"kissed by fire","tyrion",0.708551659757745
"1316",9130,25,"kissed by fire","tyrion",1.40872282582487
"1317",9131,25,"kissed by fire","tyrion",-0.66395280956807
"1318",9133,25,"kissed by fire","tyrion",0.565685424949238
"1319",9135,25,"kissed by fire","tyrion",0.5
"1320",9137,25,"kissed by fire","tyrion",0.151185789203691
"1321",9139,25,"kissed by fire","tyrion",0.0158113883008419
"1322",9141,25,"kissed by fire","tyrion",0
"1323",9143,25,"kissed by fire","tyrion",0.75
"1324",9144,25,"kissed by fire","cersei",0.8
"1325",9145,25,"kissed by fire","tyrion",0
"1326",9147,25,"kissed by fire","tyrion",-0.4
"1327",9149,25,"kissed by fire","tyrion",0.6
"1328",9150,25,"kissed by fire","cersei",0.4
"1329",9152,25,"kissed by fire","tyrion",-0.75
"1330",9154,25,"kissed by fire","tyrion",0
"1331",9156,25,"kissed by fire","cersei",0.721687836487032
"1332",9158,25,"kissed by fire","cersei",0
"1333",9160,25,"kissed by fire","cersei",0
"1334",9162,25,"kissed by fire","cersei",0
"1335",9164,25,"kissed by fire","cersei",0.23094010767585
"1336",9166,25,"kissed by fire","cersei",0.577350269189626
"1337",9228,26,"the climb","jon",0
"1338",9230,26,"the climb","jon",0
"1339",9233,26,"the climb","jon",-0.530330085889911
"1340",9236,26,"the climb","jon",0.4
"1341",9238,26,"the climb","jon",-0.288675134594813
"1342",9240,26,"the climb","jon",0
"1343",9242,26,"the climb","jon",0
"1344",9246,26,"the climb","jon",0
"1345",9434,26,"the climb","jon",0
"1346",9443,26,"the climb","tyrion",0
"1347",9444,26,"the climb","cersei",-0.5
"1348",9445,26,"the climb","tyrion",-0.654846187598099
"1349",9446,26,"the climb","cersei",-0.25
"1350",9447,26,"the climb","tyrion",0
"1351",9448,26,"the climb","cersei",0.102062072615966
"1352",9449,26,"the climb","tyrion",0.332820117735137
"1353",9450,26,"the climb","cersei",-0.296928723209235
"1354",9451,26,"the climb","tyrion",-0.321182027418786
"1355",9452,26,"the climb","tyrion",-0.779422863405995
"1356",9453,26,"the climb","cersei",0
"1357",9454,26,"the climb","tyrion",-0.335410196624968
"1358",9455,26,"the climb","cersei",0
"1359",9456,26,"the climb","tyrion",-0.102062072615966
"1360",9457,26,"the climb","cersei",-0.1775
"1361",9458,26,"the climb","tyrion",-0.21380899352994
"1362",9459,26,"the climb","cersei",0.302371578407382
"1363",9460,26,"the climb","tyrion",-0.831384387633061
"1364",9461,26,"the climb","cersei",0
"1365",9471,26,"the climb","tyrion",0.144337567297406
"1366",9473,26,"the climb","tyrion",0.544268841133287
"1367",9475,26,"the climb","tyrion",-0.424264068711928
"1368",9478,26,"the climb","tyrion",-0.0693375245281536
"1369",9480,26,"the climb","tyrion",-0.353553390593274
"1370",9493,27,"the bear and the maiden fair","jon",0
"1371",9495,27,"the bear and the maiden fair","jon",-0.111803398874989
"1372",9497,27,"the bear and the maiden fair","jon",0.565685424949238
"1373",9499,27,"the bear and the maiden fair","jon",1.10227038425243
"1374",9501,27,"the bear and the maiden fair","jon",0.290688837074973
"1375",9503,27,"the bear and the maiden fair","jon",0
"1376",9505,27,"the bear and the maiden fair","jon",0
"1377",9507,27,"the bear and the maiden fair","jon",-0.0790569415042095
"1378",9510,27,"the bear and the maiden fair","jon",-0.25
"1379",9512,27,"the bear and the maiden fair","jon",1.1773327906756
"1380",9587,27,"the bear and the maiden fair","tyrion",0.6
"1381",9589,27,"the bear and the maiden fair","tyrion",0.424264068711928
"1382",9591,27,"the bear and the maiden fair","tyrion",0.4
"1383",9593,27,"the bear and the maiden fair","tyrion",0
"1384",9595,27,"the bear and the maiden fair","tyrion",0.288675134594813
"1385",9597,27,"the bear and the maiden fair","tyrion",0
"1386",9599,27,"the bear and the maiden fair","tyrion",-0.204124145231932
"1387",9601,27,"the bear and the maiden fair","tyrion",-0.283333333333333
"1388",9665,27,"the bear and the maiden fair","tyrion",0.265165042944955
"1389",9667,27,"the bear and the maiden fair","tyrion",0
"1390",9669,27,"the bear and the maiden fair","tyrion",0
"1391",9671,27,"the bear and the maiden fair","tyrion",0
"1392",9673,27,"the bear and the maiden fair","tyrion",0.346410161513775
"1393",9675,27,"the bear and the maiden fair","tyrion",0.346410161513775
